Datum;Uhrzeit;Deutschland/Luxemburg[€/MWh];Dänemark 1[€/MWh];Dänemark 2[€/MWh];Frankreich[€/MWh];Italien (Nord)[€/MWh];Niederlande[€/MWh];Polen[€/MWh];Schweden 4[€/MWh];Schweiz[€/MWh];Slowenien[€/MWh];Tschechien[€/MWh];Ungarn[€/MWh];Österreich[€/MWh];Deutschland/Österreich/Luxemburg[€/MWh];Belgien[€/MWh];Norwegen 2[€/MWh]
27.08.2019;08:00;53,69;53,69;53,69;53,69;70,42;53,69;-;53,69;52,07;70,42;58,01;95,31;53,69;-;53,69;36,06
27.08.2019;09:00;53,53;53,53;53,53;53,53;59,75;53,53;-;52,25;49,42;95;50,42;95,31;53,53;-;53,53;36,07
27.08.2019;10:00;50,95;50,95;50,95;50,95;57,44;50,95;-;50,95;46,63;97,59;45,2;91,07;50,95;-;50,95;36,07
27.08.2019;11:00;48,82;48,82;48,82;48,97;59,02;48,82;-;48,82;43,96;100,31;43,85;95,31;48,86;-;48,82;36,25
27.08.2019;12:00;45,15;45,15;45,15;45,47;49,36;45,15;-;45,15;41,87;120;81,1;95,98;45,23;-;45,15;36,03
27.08.2019;13:00;44,98;44,98;44,98;45,06;49,36;44,93;-;44,98;41;119,32;70;98,01;45;-;44,93;36,01
27.08.2019;14:00;45,09;45,09;45,09;45,15;59,75;45,06;-;45,09;40,97;115;58,6;97,42;45,11;-;45,02;36
27.08.2019;15:00;45,11;45,11;45,11;45,11;59,9;45,11;-;44,02;41,55;100,97;42,5;95,97;45,11;-;45,11;34,81
27.08.2019;16:00;48,08;48,08;48,08;48,08;72,15;48,08;-;46,92;43,56;115;42,5;101,98;48,08;-;48,08;34,82
27.08.2019;17:00;51,22;51,22;51,22;51,22;72,34;51,22;-;49,99;48,58;120;49,07;105,9;51,22;-;51,22;34,8
27.08.2019;18:00;56,99;56,99;56,99;56,99;72,35;56,99;-;55,62;53,26;85;55,45;105,9;56,99;-;56,99;34,81
27.08.2019;19:00;63,43;63,43;63,43;59,76;72,85;63,07;-;61,91;53,95;95;60,84;111,2;63,43;-;61,22;34,96
27.08.2019;20:00;56,05;56,05;56,05;56,05;85,42;56,05;-;54,71;50,79;120;59;117,11;56,05;-;56,05;34,94
27.08.2019;21:00;51,2;51,2;51,2;51,2;72,34;51,2;-;49,97;49,6;110,1;51,2;101,03;51,2;-;51,2;35,12
27.08.2019;22:00;46,18;46,18;46,18;46,18;65,42;46,18;-;37,05;45,12;79,99;44,11;100,07;46,18;-;46,18;34,68
27.08.2019;23:00;37,49;37,49;37,49;37,49;59,91;37,49;-;36,33;39,25;63;38,15;83,87;37,49;-;37,49;34,05
28.08.2019;00:00;38,08;38,08;38,08;38,08;56,3;38,08;-;36,13;38,05;56,3;37,12;75,57;38,08;-;38,08;34,06
28.08.2019;01:00;35,55;35,55;35,55;35,55;52,3;35,55;-;35,55;37;52,3;35,7;65,94;35,55;-;35,55;33,75
28.08.2019;02:00;34,92;34,92;34,92;34,92;48,41;34,92;-;34,92;35,04;48,41;34,86;53,02;34,92;-;34,92;33,54
28.08.2019;03:00;34,84;34,84;34,84;33;48,41;34,66;-;34,84;34,63;48,41;34,8;50,92;34,84;-;33,7;33,39
28.08.2019;04:00;35,35;35,35;35,35;32,29;48,41;34,08;-;35,35;34,64;48,41;34,94;52,31;35,35;-;32,59;32,99
28.08.2019;05:00;37,32;37,32;37,32;33,47;52,5;35,33;-;37,04;36,2;52,5;35,94;63,94;37,5;-;33,55;33,54
28.08.2019;06:00;48,31;48,31;48,31;41,39;59,9;47,76;-;47,15;43,18;59,9;45,01;79,88;48,31;-;41,52;33,9
28.08.2019;07:00;66,14;66,14;66,14;46,96;66,14;64,1;-;64,55;49,71;76;59,9;86,04;66,14;-;54,35;33,9
28.08.2019;08:00;66,73;66,73;66,73;50,59;72,35;65,41;-;66,73;53,11;76;57,66;122,75;66,73;-;50,74;34,03
28.08.2019;09:00;56,07;56,07;56,07;52,99;72,94;55,75;-;56,07;53,03;76;55,3;122,75;56,07;-;54,18;34,11
28.08.2019;10:00;52,79;52,79;52,79;52,79;72,85;52,79;-;52,79;52,05;76;52,01;120,42;52,79;-;52,79;34,13
28.08.2019;11:00;51,7;51,7;51,7;51,7;72,85;51,7;-;51,7;49,28;79,99;48,64;122,75;51,7;-;51,7;34,35
28.08.2019;12:00;46,58;46,58;46,58;46,66;72,85;46,55;-;46,58;45,73;105,1;57;112,07;46,6;-;46,52;34,18
28.08.2019;13:00;44,73;44,73;44,73;44,73;73,31;44,73;-;44,73;44,27;88,1;57;112,06;44,73;-;44,73;34,1
28.08.2019;14:00;45;45;45;45;75,05;45;-;45;43,72;81,1;57;112,05;45;-;45;34,2
28.08.2019;15:00;45,6;45,6;45,6;45,6;80,01;45,6;-;45,6;43,72;105,1;49;115,03;45,6;-;45,6;33,88
28.08.2019;16:00;48,83;48,83;48,83;48,83;85,67;48,83;-;47,66;46,19;105,1;47,32;118,73;48,83;-;48,83;34
28.08.2019;17:00;55,92;55,92;55,92;52,9;87,36;56,52;-;54,58;48,73;87,36;52,04;106,88;55,92;-;52,9;33,94
28.08.2019;18:00;69,85;69,85;69,85;64,63;74,4;71;-;68,17;55,07;88,1;59,07;112,03;69,85;-;64,44;33,94
28.08.2019;19:00;80,01;80,01;80,01;60,51;80,01;77,83;-;72,13;54,58;119,05;70,59;122,05;80,01;-;67,8;33,95
28.08.2019;20:00;73,08;73,08;73,08;61,95;85,24;71,91;-;66,47;56,08;120,17;67;123,17;73,08;-;66,12;34
28.08.2019;21:00;57,69;57,69;57,69;53,84;73,38;57,29;-;56,03;50,31;81,1;58,9;105,82;57,69;-;55,28;34,29
28.08.2019;22:00;50,79;50,79;50,79;50,79;72,56;50,79;-;37,2;49,18;76;50,55;100,74;50,79;-;50,79;34,29
28.08.2019;23:00;43,92;43,92;43,92;43,92;63,04;43,92;-;35,64;40,97;63,04;41,26;72,09;43,92;-;43,92;33,78
29.08.2019;00:00;39,54;39,54;39,54;39,54;53,31;39,54;-;35,28;38,93;53,31;37,3;41,17;39,54;-;39,54;32,7
29.08.2019;01:00;35,64;35,64;35,64;35,64;46,18;35,64;-;34,79;35,75;46,18;35,68;38,05;35,64;-;35,64;32,52
29.08.2019;02:00;34,5;34,5;34,5;34,4;46,22;34,15;-;34,5;34,93;46,22;35,41;46,77;34,5;-;34,35;32,44
29.08.2019;03:00;33,98;33,98;33,98;32,24;46;32,25;-;33,98;34,88;46;35,11;46,28;33,98;-;32,04;31,22
29.08.2019;04:00;34,39;34,39;34,39;30,53;46;32,22;-;34,39;34,49;46;35,22;46,46;34,5;-;31,57;31,19
29.08.2019;05:00;35,39;35,39;35,39;32,37;46;32,73;-;35,39;35,67;46;36,3;37,5;35,39;-;32,05;31,68
29.08.2019;06:00;43,16;43,16;43,16;40,6;53,13;42,84;-;42,13;39,44;61;46,61;49,94;43,16;-;41,53;32,8
29.08.2019;07:00;52,54;52,54;52,54;48,36;57,76;52,1;-;52,54;42,99;61;58,63;58,63;52,54;-;49,96;32,67
29.08.2019;08:00;58,92;58,92;58,92;51,99;70,81;58,16;-;58,92;47,43;70,81;60,01;62,09;58,92;-;54,64;32,8
29.08.2019;09:00;56,92;56,92;56,92;53,59;72;56,56;-;56,92;50,12;72;52,9;60,09;56,92;-;54,86;32,81
29.08.2019;10:00;51,9;51,9;51,9;51,9;63,85;51,9;-;51,9;47,98;115;48,52;84,04;51,9;-;51,9;33,13
29.08.2019;11:00;50,01;50,01;50,01;50,01;65;50,01;-;50,01;47,13;122,39;47,66;107,71;50,01;-;50,01;33,08
29.08.2019;12:00;42,12;42,12;42,12;42,12;62,81;42,12;-;42,12;43,02;180,05;55;131,85;42,12;-;42,12;33,03
29.08.2019;13:00;39,62;39,62;39,62;39,62;62,81;39,62;-;39,62;42,37;180,02;57;128,35;39,62;-;39,62;33,08
29.08.2019;14:00;37,77;37,92;37,92;37,77;71,3;37,77;-;37,92;42,2;150,06;43,01;127,01;37,77;-;37,77;32,69
29.08.2019;15:00;36,88;37,71;37,71;36,88;72,56;36,88;-;37,71;42,34;150,03;55;128,9;36,88;-;36,88;32,67
29.08.2019;16:00;37,42;37,42;37,42;37,42;72,85;37,42;-;37,42;44,7;115;45,78;126,79;37,42;-;37,42;32,65
29.08.2019;17:00;44;44;44;44;80;44;-;42,94;47,04;115;52,57;116,23;44;-;44;32,62
29.08.2019;18:00;50,9;50,9;50,9;50,49;79,81;50,85;-;49,67;50,09;115;60,73;116,23;50,9;-;50,64;32,45
29.08.2019;19:00;61,97;61,97;61,97;50,74;80,01;60,64;-;60,49;50,05;150,02;66,99;129,08;61,97;-;54,86;32,42
29.08.2019;20:00;56,93;56,93;56,93;50,79;85,6;56,19;-;54,95;50,06;180,02;63,63;135,03;56,93;-;53,05;32,46
29.08.2019;21:00;50,96;50,96;50,96;50,96;75,08;50,96;-;38,93;47,04;95;53,01;56,1;50,96;-;50,96;32,63
29.08.2019;22:00;44,95;44,95;44,95;44,95;70;44,95;-;36,54;43,85;95;49,31;83,03;44,95;-;44,95;31,83
29.08.2019;23:00;37,4;37,4;37,4;37,4;58,02;37,4;-;35,42;41,15;65,02;42;50,09;37,4;-;37,4;31,21
30.08.2019;00:00;34,33;34,33;34,33;34,33;48,64;34,33;-;33,51;37,05;72;35,78;69,54;34,33;-;34,33;31,11
30.08.2019;01:00;33,1;33,1;33,1;32,66;46,48;31,5;-;33,1;34,62;58;34,6;61,05;33,1;-;32,46;30,49
30.08.2019;02:00;33,55;33,55;33,55;29,23;45;29,41;-;33,55;33,91;45;34,08;47,99;33,55;-;27,98;29,82
30.08.2019;03:00;32,25;32,25;32,25;27,01;44;28,84;-;32,25;33,49;44;33,74;45,13;32,25;-;26,52;29,63
30.08.2019;04:00;34,08;34,08;34,08;24,4;43,81;28,75;-;34,08;34,01;43,81;33,85;50,08;34,08;-;24,33;29,6
30.08.2019;05:00;35,29;35,29;35,29;29,89;45,87;30,1;-;35,29;34,9;72;35,32;67,43;35,29;-;28,91;29,14
30.08.2019;06:00;48,58;48,58;48,58;39,4;49,5;41,27;-;48,58;36,99;75,05;43,3;75,04;48,58;-;37,49;31,02
30.08.2019;07:00;51,28;51,28;51,28;49,36;54,32;51,07;-;51,28;44,85;72;53,58;55,98;51,28;-;50,07;31,23
30.08.2019;08:00;50,8;50,8;50,8;50,4;62;50,76;-;50,8;47,92;95;54,38;81,09;50,8;-;50,55;31,5
30.08.2019;09:00;46,04;46,04;46,04;46,04;63;46,04;-;46,04;47,73;100;52,9;94,61;46,04;-;46,04;31,75
30.08.2019;10:00;41,36;41,36;41,36;41,36;60,15;41,36;-;41,36;43,86;119,09;49,54;95,13;41,36;-;41,36;31,7
30.08.2019;11:00;38,19;38,19;38,19;38,19;59,9;38,19;-;38,19;41,58;136,01;60;100,07;38,19;-;38,19;31,87
30.08.2019;12:00;35,42;35,42;37,07;36,26;53,79;34,94;-;37,07;37,78;134,99;66;99,36;36,02;-;34,5;31,82
30.08.2019;13:00;34,78;34,78;36,63;35,62;55;34,33;-;36,63;36,04;105,05;66,36;90,9;34,99;-;33,9;31,79
30.08.2019;14:00;34,46;34,46;35,93;35,3;60,59;34,03;-;35,93;36,06;90;70;73,78;34,67;-;33,59;31,69
30.08.2019;15:00;35,45;35,45;36,32;35,82;68,45;35,27;-;36,32;35,93;90;76,09;76,09;35,54;-;35,08;31,03
30.08.2019;16:00;36,22;36,22;37,11;36,22;70;36,22;-;37,11;36,53;95;46,98;84,77;36,22;-;36,22;31,15
30.08.2019;17:00;43,4;43,4;43,4;43,4;70,42;43,4;-;43,4;40,35;95;44,8;88,7;43,4;-;43,4;31,37
30.08.2019;18:00;50,49;50,49;50,49;50,49;70,94;50,49;-;49,28;42;95;51,02;95,03;50,49;-;50,49;31,17
30.08.2019;19:00;52,34;52,34;52,34;52,34;72,34;52,34;-;51,08;41,74;103,76;57,04;105,69;52,34;-;52,34;31,12
30.08.2019;20:00;52,49;52,49;52,49;52,49;73,42;52,49;-;51,23;41,53;119,09;54,8;111,23;52,49;-;52,49;31,11
30.08.2019;21:00;51,51;51,51;51,51;51,51;71;51,51;-;50,28;41,64;75;48,13;73,19;51,51;-;51,51;31,09
30.08.2019;22:00;48,14;48,14;48,14;48,14;58;48,14;-;35,85;41,75;72;42,75;67,43;48,14;-;48,14;30,38
30.08.2019;23:00;38,72;38,72;38,72;38,72;52,31;38,72;-;35,63;37,58;68;36,2;60,09;38,72;-;38,72;30,13
31.08.2019;00:00;37,39;37,39;37,39;37,39;59,9;37,39;-;35,7;36,49;59,9;33,83;71,71;37,39;-;37,39;30,98
31.08.2019;01:00;32,66;32,66;32,66;32,66;50;32,66;-;32,66;34,58;50;31,78;55,09;32,66;-;32,66;30,69
31.08.2019;02:00;30,64;30,64;30,64;30,64;47,67;30,64;-;30,64;32,49;47,67;31,51;50,07;30,64;-;30,64;29,66
31.08.2019;03:00;31,05;31,05;31,05;26,5;46,97;28,12;-;31,05;32,01;46,97;31,51;42,49;31,05;-;26,2;29,05
31.08.2019;04:00;30,3;30,3;30,3;25,7;45;27,76;-;30,3;30,78;45;31,51;41,19;30,3;-;25,46;28,68
31.08.2019;05:00;31,01;31,01;31,01;23,14;45,61;27,13;-;31,01;30,93;45,61;31,28;44,01;31,01;-;22,02;28,18
31.08.2019;06:00;31,28;31,28;32,05;26,21;45;28,11;-;32,05;32,52;45;31,51;51,47;31,28;-;24,94;28,89
31.08.2019;07:00;32,83;32,83;33,64;27,6;45;27,8;-;33,64;34,02;56,1;33,47;52;32,83;-;26,26;28,16
31.08.2019;08:00;32,35;32,35;34,57;32,28;48;32,06;-;34,57;34,48;56,1;34,43;56,51;32,35;-;32,24;30,01
31.08.2019;09:00;33,72;33,72;35,53;33,72;45,27;33,72;-;35,53;34,11;45,27;33,89;60,01;33,72;-;33,72;30,51
31.08.2019;10:00;31,29;31,29;35,68;31,29;45;31,29;-;35,68;32,55;56,1;32,2;57,95;31,29;-;31,29;30,29
31.08.2019;11:00;30,44;30,44;35,49;30,44;45;30,44;-;35,49;31,92;60;31,51;67,47;30,44;-;30,44;29,46
31.08.2019;12:00;29,35;29,35;35,25;30,59;43,79;28,6;-;35,25;31,06;78;31,51;78,03;29,63;-;27,85;29,04
31.08.2019;13:00;28,5;28,5;34,43;28,5;42,85;28,5;-;34,43;30,72;56,1;32,01;69,59;28,5;-;28,5;28,5
31.08.2019;14:00;28,03;28,03;34,28;28,03;42,82;28,03;-;34,28;30,17;56,1;31,51;63,46;28,03;-;28,03;28,03
31.08.2019;15:00;28,13;28,13;34,35;28,13;44;28,13;-;34,35;30,75;56,1;30,61;71,71;28,13;-;28,13;28,13
31.08.2019;16:00;29,87;29,87;34,5;29,87;47,67;29,87;-;34,5;31,21;56,1;31,51;77,03;29,87;-;29,87;28,97
31.08.2019;17:00;32,59;32,59;34,97;32,59;50,06;32,59;-;34,97;34,86;56,1;34,32;78,02;32,59;-;32,59;30,02
31.08.2019;18:00;40,68;40,68;40,68;40,68;55,62;40,68;-;38,3;39,74;55,62;38,76;73,82;40,68;-;40,68;30,05
31.08.2019;19:00;47,21;47,21;47,21;41,03;56,1;48,34;-;45,45;42,54;56,1;43,9;79,1;47,21;-;33,5;30,06
31.08.2019;20:00;47;47;47;45,66;65;47,45;-;44,53;41,73;91,1;44,29;135,02;47;-;44,31;30,02
31.08.2019;21:00;41,42;41,42;41,42;41,42;56,1;41,42;-;38,01;40,27;56,1;40,83;73,17;41,42;-;41,42;30,28
31.08.2019;22:00;37,07;37,07;37,07;37,07;50;37,07;-;35,89;38,68;50;37,96;73,5;37,07;-;37,07;30,42
31.08.2019;23:00;33,02;33,02;33,02;33,02;45;33,02;-;33,02;34,54;45;33,91;57,94;33,02;-;33,02;30,32
01.09.2019;00:00;27,2;27,2;28,75;27,2;48,18;27,2;-;28,75;30,86;65,89;30,43;65,19;27,2;-;27,2;28,75
01.09.2019;01:00;26,7;26,7;27,36;26,7;44,41;26,7;-;27,36;28,65;51,5;28,5;51,09;26,7;-;26,7;27,36
01.09.2019;02:00;26,47;26,47;26,47;26,47;44,17;26,47;-;26,47;27,39;51,5;27,3;48,05;26,47;-;26,47;26,47
01.09.2019;03:00;25,92;26,55;26,55;25,86;42;25,93;-;26,55;26,58;42;27,4;45,62;25,92;-;25,78;26,55
01.09.2019;04:00;25,29;25,91;25,91;25,06;45;25,34;-;25,91;26,25;45;27,12;41,29;25,29;-;24,8;25,91
01.09.2019;05:00;25,97;26,61;26,61;25,91;41,25;25,99;-;26,61;26,07;41,25;26,68;37,09;25,97;-;25,83;26,61
01.09.2019;06:00;26,49;27,16;27,16;26,49;47,83;26,49;-;27,16;27,68;48,93;26,5;43,08;26,49;-;26,49;27,16
01.09.2019;07:00;26,49;27,36;27,36;26,49;45;26,49;-;27,36;27,36;57;26,4;51,05;26,49;-;26,49;27,36
01.09.2019;08:00;26,84;28,37;32,86;26,84;44;26,84;-;32,86;28,12;53;27,6;44,05;26,84;-;26,84;28,37
01.09.2019;09:00;30,1;34,99;34,99;30,1;47,83;30,1;-;34,99;28,45;51,5;28,2;52,72;30,1;-;30,1;30,46
01.09.2019;10:00;29,7;30,68;35,79;29,7;49;29,7;-;35,79;26,64;79;27,5;61,29;29,7;-;29,7;30,68
01.09.2019;11:00;30,17;30,73;35,72;30,17;48;30,17;-;35,72;26,04;80,06;26,63;62,52;30,17;-;30,17;30,73
01.09.2019;12:00;31,01;31,01;35;31,01;47;31,01;-;35;25,51;80,07;26,4;61,28;31,01;-;31,01;30,91
01.09.2019;13:00;30,23;30,23;34,27;30,23;45;30,23;-;34,27;23,31;51,5;26,04;51,07;30,23;-;30,23;30,23
01.09.2019;14:00;28,39;29,33;33,74;28,39;47,61;28,39;-;33,74;22,19;51,5;26,62;51,02;28,39;-;28,39;29,33
01.09.2019;15:00;27,74;28,66;32,99;27,74;48;27,74;-;32,99;22,15;51,04;26,35;51,09;27,74;-;27,74;28,66
01.09.2019;16:00;27,2;28,1;33,04;27,2;48;27,2;-;33,04;23,76;51,5;26,2;60,18;27,2;-;27,2;28,1
01.09.2019;17:00;29,94;30,77;32,4;29,94;48;29,94;-;32,4;30,19;50;32;50,03;29,94;-;29,94;30,77
01.09.2019;18:00;34,07;34,07;34,07;34,07;52;34,07;-;34,07;36,1;52;42,92;50,53;34,07;-;34,07;32,4
01.09.2019;19:00;36,52;36,52;36,52;36,52;57,22;36,52;-;36,52;39,51;80,03;44;73,79;36,52;-;36,52;32,77
01.09.2019;20:00;39,67;39,67;39,67;39,67;65;39,67;-;38,72;39,97;110,06;45,08;100,94;39,67;-;39,67;32,97
01.09.2019;21:00;38,76;38,76;38,76;38,76;55;38,76;-;37,83;39;65,86;43;60,68;38,76;-;38,76;33,35
01.09.2019;22:00;37,33;37,33;37,33;37,33;54;37,33;-;36,43;38,99;54;41,25;61,09;37,33;-;37,33;32,74
01.09.2019;23:00;34,35;34,35;34,35;34,35;47,61;34,35;-;34,24;36,2;61;37,48;61,25;34,35;-;34,35;31,97
02.09.2019;00:00;29,28;29,28;30;29,28;44,83;29,28;-;30;31,27;44,83;29,4;56,04;29,28;-;29,28;30
02.09.2019;01:00;26,97;26,97;26,97;26,97;40,1;26,97;-;26,97;30,06;40,1;28;45,28;26,97;-;26,97;26,97
02.09.2019;02:00;25,96;25,96;25,96;25,96;38,67;25,96;-;25,96;29,18;38,67;27,7;43,32;25,96;-;25,96;25,96
02.09.2019;03:00;25;25;25;25;38,3;25;-;25;29,12;38,3;27,5;39,98;25;-;25;25
02.09.2019;04:00;25,63;25,63;26,26;25,63;39,1;25,63;-;26,26;29,86;39,1;27,5;48,52;25,63;-;25,63;26,26
02.09.2019;05:00;28,18;28,18;29,96;27,06;43,16;27,73;-;29,96;31,16;56;29,76;75,05;28,29;-;27,34;29,96
02.09.2019;06:00;38,21;38,21;38,21;34,58;53;37,88;-;38,21;37,91;140;40,9;127,41;38,21;-;35,91;31,62
02.09.2019;07:00;46,09;46,09;46,09;46,09;57,03;46,09;-;46,09;44,01;180,04;50,73;135,04;46,09;-;46,09;31,75
02.09.2019;08:00;49,55;49,55;50,77;49,55;71,43;49,55;-;50,77;45,95;180,06;64,68;135,03;49,55;-;49,55;32,06
02.09.2019;09:00;48,29;48,29;48,29;48,29;70,02;48,29;-;48,29;42,04;180,06;67;132,86;48,29;-;48,29;32,46
02.09.2019;10:00;44,07;44,07;44,07;44,07;70,97;44,07;-;44,07;40,02;180,02;78,17;126,71;44,07;-;44,07;32,44
02.09.2019;11:00;41,81;41,81;41,81;41,81;70,97;41,81;-;41,81;41,02;200;78,86;135,04;41,81;-;41,81;32,24
02.09.2019;12:00;38,95;38,95;39,24;39,1;57;38,83;-;39,24;38,13;200,02;73,3;137,44;38,99;-;38,83;32,24
02.09.2019;13:00;38,18;38,18;39,12;38,21;70,91;38,15;-;39,12;38,21;200;38,94;135,04;38,19;-;38,1;32,22
02.09.2019;14:00;36,72;36,72;38,87;36,76;70,97;36,7;-;38,87;38,03;170,06;38,28;126,44;36,73;-;36,65;32,17
02.09.2019;15:00;35,99;35,99;38,46;35,99;71,93;35,99;-;38,46;37,92;160,1;38,5;126,44;35,99;-;35,99;32,15
02.09.2019;16:00;37,57;37,57;38,49;37,57;71,5;37,57;-;38,49;38,48;180,04;55;128,14;37,57;-;37,57;32,19
02.09.2019;17:00;40,84;40,84;40,84;40,84;71,42;40,84;-;40,84;41,88;200;44,8;130;40,84;-;40,84;32,09
02.09.2019;18:00;45,41;45,41;45,41;45,41;71,42;45,41;-;45,41;46,07;200;47,58;129,94;45,41;-;45,41;31,89
02.09.2019;19:00;61,67;61,67;61,67;49,55;71,93;52,29;-;61,67;46,58;135;52,53;137,65;58,82;-;49,4;31,85
02.09.2019;20:00;52,91;52,91;52,91;49,78;71,43;52,53;-;52,91;45,82;160,03;53,8;138,5;52,37;-;50,88;31,87
02.09.2019;21:00;46,92;46,92;46,92;46,92;71,42;46,92;-;46,92;44,29;110;47,9;105,89;46,92;-;46,92;31,91
02.09.2019;22:00;40,76;40,76;40,76;40,76;53,7;40,76;-;40,4;41,9;110;41,8;100,87;40,76;-;40,76;31,66
02.09.2019;23:00;35,24;35,24;35,24;35,27;54;35,22;-;35,24;36,03;54;33,82;69,96;35,24;-;35,17;30,27
03.09.2019;00:00;31,89;31,89;34,4;32,03;45,54;31,81;-;34,4;31,26;50,03;30,01;53;31,93;-;31,71;30,79
03.09.2019;01:00;28,14;28,14;34,22;28,18;43,75;28,12;-;34,22;28,59;43,75;27,6;47,25;28,15;-;28,1;28,14
03.09.2019;02:00;26,95;26,95;33,58;26,95;41,51;26,95;-;33,58;27,44;41,51;26,55;36,81;26,95;-;26,95;26,95
03.09.2019;03:00;24,3;24,3;34,11;24,3;40,72;24,3;-;34,11;26,65;40,72;25,99;34,14;24,3;-;24,3;24,3
03.09.2019;04:00;24,1;24,1;34,79;24,1;40,51;24,1;-;34,79;26,59;40,51;26,6;38,07;24,1;-;24,1;24,1
03.09.2019;05:00;28,23;28,23;35,63;28,23;43,52;28,23;-;35,63;29,48;53,1;28,57;52,86;28,23;-;28,23;28,34
03.09.2019;06:00;32,44;32,44;37,5;32,44;52,73;32,44;-;37,5;36,59;58,01;38,96;64,88;32,44;-;32,44;31,4
03.09.2019;07:00;40,74;40,74;40,74;40,74;55,15;40,74;-;40,74;42,98;55,15;45,01;70,45;40,74;-;40,74;31,72
03.09.2019;08:00;40,97;40,97;40,97;41,17;69,85;40,88;-;40,97;43,31;69,85;46;73,79;41,03;-;40,88;31,62
03.09.2019;09:00;37,96;37,96;39,55;37,96;71;37,96;-;39,55;40,96;71;44,01;75,03;37,96;-;37,96;31,92
03.09.2019;10:00;32,95;32,95;39,34;37,13;58;32,95;-;39,34;38,82;58;40,14;70,05;34,15;-;32,95;31,9
03.09.2019;11:00;31,05;31,05;38,65;38,07;57,03;32,08;-;38,65;37,42;57,03;38,37;73,79;34,92;-;35,6;31,05
03.09.2019;12:00;29,82;29,82;38,74;37,65;48,98;29,9;-;38,74;34,7;53,1;37,55;89,12;33,1;-;30,21;29,82
03.09.2019;13:00;31,15;31,15;38,43;36,09;49,25;31,15;-;38,43;34,3;49,25;33,2;82,83;32,55;-;31,15;30,16
03.09.2019;14:00;31,7;31,7;38,28;33,16;54;31,71;-;38,28;33,72;54;31,98;75,08;32,42;-;32,3;30,7
03.09.2019;15:00;32,01;32,01;38,22;32,01;56,97;32,01;-;38,22;33,89;56,97;32,47;73,79;32,01;-;32,01;30,99
03.09.2019;16:00;33,29;33,29;38,51;33,29;57,27;33,29;-;38,51;35,37;57,27;34,67;67,45;33,29;-;33,29;32,23
03.09.2019;17:00;39,76;39,76;39,76;39,76;57,03;39,76;-;39,76;39,52;57,03;38,97;66,2;39,76;-;39,76;36,71
03.09.2019;18:00;44,96;44,96;44,96;44,96;55,15;44,96;-;44,96;43,66;55,15;45,36;69,56;44,96;-;44,96;36,81
03.09.2019;19:00;50,83;50,83;50,83;50,83;64,31;50,83;-;50,83;49,67;64,31;54;98,96;50,83;-;50,83;36,92
03.09.2019;20:00;53,36;53,36;53,36;51,22;60;53,1;-;53,36;49,59;60;53,75;90,92;52,99;-;51,95;36,87
03.09.2019;21:00;46,12;46,12;46,12;46,12;55;46,12;-;46,12;44,32;55;45,88;57,98;46,12;-;46,12;36,91
03.09.2019;22:00;40,9;40,9;40,9;40,9;43,75;40,9;-;40,9;41,33;43,75;40,93;50,53;40,9;-;40,9;36,93
03.09.2019;23:00;36,08;36,08;36,08;36,08;41,45;36,08;-;36,08;36,53;41,45;35,07;50,53;36,08;-;36,08;34,92
04.09.2019;00:00;31,31;31,31;34,12;31,31;39,2;31,31;-;34,12;29,71;42,75;32,2;54,25;31,31;-;31,31;30,52
04.09.2019;01:00;29;29;33,45;29;39;29;-;33,45;27,48;39;29,45;40,29;29;-;29;29,77
04.09.2019;02:00;29;29;31,91;27,02;38,6;29;-;31,91;26,37;38,6;28,6;28,6;29;-;24,73;29,02
04.09.2019;03:00;28,27;28,27;32,95;21,55;37,52;27,75;-;32,95;25,2;37,52;27,1;27,1;28,27;-;20,5;28,27
04.09.2019;04:00;28,83;28,83;34,84;19,36;37,67;28,07;-;34,84;25,44;37,67;27,98;27,98;28,83;-;18,42;29
04.09.2019;05:00;29,11;29,11;36,94;23,53;38,85;24,15;-;36,94;27,86;38,85;28,78;35,5;29,51;-;22,4;29,26
04.09.2019;06:00;39,72;39,72;39,72;39,25;47,15;39,52;-;39,72;34,63;47,15;41,8;44,46;39,76;-;39,36;32,79
04.09.2019;07:00;42,81;42,81;46,96;42,81;47;42,81;-;46,96;41,17;47;44,03;49,04;42,81;-;42,81;33,3
04.09.2019;08:00;45,29;45,29;66,18;45,29;55,01;45,29;-;66,18;41,4;55,01;43,44;53,48;45,29;-;45,29;34,49
04.09.2019;09:00;42,96;42,96;66,77;42,96;50,62;42,96;-;66,77;38,75;50,62;45;51,68;42,96;-;42,96;34,48
04.09.2019;10:00;37,73;37,73;67,78;37,73;47;37,73;-;67,78;34,49;47;34,15;46,22;37,73;-;37,73;34,49
04.09.2019;11:00;32,57;32,57;59,98;32,57;44,16;32,57;-;59,98;32,27;47;32,22;45,02;32,57;-;32,57;31,53
04.09.2019;12:00;28,88;28,88;40,65;30,69;40,87;30,48;-;40,65;29,6;54,46;31,1;44,46;30,18;-;30,48;29,93
04.09.2019;13:00;29,37;29,37;40,2;29,45;40,9;29,37;-;40,2;29,32;50,09;30,01;44,46;29,39;-;29,37;29,37
04.09.2019;14:00;29,43;29,43;39,98;29,46;46;29,42;-;39,98;28,35;47;30,01;44,61;29,44;-;29,37;29,43
